study_uid,series_uid,status,n_directory_files,n_dicom_files,shape_z,shape_y,shape_x,dtype,spacing_x,spacing_y,spacing_z,origin_x,origin_y,origin_z,conversion_seconds,output_path,error
1.2.826.0.1.3680043.8.498.12406043058701411628555010402350032739,1.2.826.0.1.3680043.8.498.12368183489328271709479766943106664216,SUCCESS,36,36,36,320,320,uint16,0.46875,0.46875,4.095000021798286,-1.358459472289,-94.846847534547,-94.23348236084,0.09392171500076074,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12406043058701411628555010402350032739/1.2.826.0.1.3680043.8.498.12368183489328271709479766943106664216.zarr,
1.2.826.0.1.3680043.8.498.12406043058701411628555010402350032739,1.2.826.0.1.3680043.8.498.74702419628045052846195194723775141777,SUCCESS,36,36,36,384,384,uint16,0.41666665673256,0.41666665673256,3.5100000303528582,17.177262473482,-103.33766385967,68.740918159485,0.1050951659999555,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12406043058701411628555010402350032739/1.2.826.0.1.3680043.8.498.74702419628045052846195194723775141777.zarr,
1.2.826.0.1.3680043.8.498.12406043058701411628555010402350032739,1.2.826.0.1.3680043.8.498.81042335104134529151249278704884849709,SUCCESS,32,32,32,320,320,uint16,0.46875,0.46875,3.5100001968275585,153.25502796539,-87.405808301044,58.419523239136,0.08605312099825824,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12406043058701411628555010402350032739/1.2.826.0.1.3680043.8.498.81042335104134529151249278704884849709.zarr,
1.2.826.0.1.3680043.8.498.12406043058701411628555010402350032739,1.2.826.0.1.3680043.8.498.92393028266532455533765289460805789323,SUCCESS,32,32,32,384,384,uint16,0.390625,0.390625,3.5100001968275585,153.25502796539,-87.405808301044,58.419523239136,0.09730363000562647,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12406043058701411628555010402350032739/1.2.826.0.1.3680043.8.498.92393028266532455533765289460805789323.zarr,
1.2.826.0.1.3680043.8.498.12408186961945791320086301369036829266,1.2.826.0.1.3680043.8.498.10608285129088648270877133835763781380,SUCCESS,40,40,40,528,528,uint16,0.30696535110473,0.30696535110473,3.3000000332041326,-210.48110870369,-111.36999247369,-45.576764007761,0.16707512900029542,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12408186961945791320086301369036829266/1.2.826.0.1.3680043.8.498.10608285129088648270877133835763781380.zarr,
1.2.826.0.1.3680043.8.498.12408186961945791320086301369036829266,1.2.826.0.1.3680043.8.498.12481643756267578806813797181545106372,SUCCESS,28,28,28,512,512,uint16,0.33203125,0.33203125,3.4999999997530375,-201.87427741257,-103.72508404584,107.3740795263,0.11109340900293319,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12408186961945791320086301369036829266/1.2.826.0.1.3680043.8.498.12481643756267578806813797181545106372.zarr,
1.2.826.0.1.3680043.8.498.12408186961945791320086301369036829266,1.2.826.0.1.3680043.8.498.17647763468639343359992152166887413117,SUCCESS,28,28,28,512,512,uint16,0.33203125,0.33203125,3.4999999997530375,-201.87427741257,-103.72508404584,107.3740795263,0.10923613399791066,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12408186961945791320086301369036829266/1.2.826.0.1.3680043.8.498.17647763468639343359992152166887413117.zarr,
1.2.826.0.1.3680043.8.498.12408186961945791320086301369036829266,1.2.826.0.1.3680043.8.498.26842740498654682442296387477629272441,SUCCESS,30,30,30,480,480,uint16,0.35416665673255,0.35416665673255,3.2999997523537172,-50.797761853475,-138.17290277774,95.4351280771065,0.10688443999970332,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12408186961945791320086301369036829266/1.2.826.0.1.3680043.8.498.26842740498654682442296387477629272441.zarr,
1.2.826.0.1.3680043.8.498.12408186961945791320086301369036829266,1.2.826.0.1.3680043.8.498.34379431925794476399681429533227648188,SUCCESS,40,40,40,720,720,uint16,0.22510793805122,0.22510793805122,3.300000033204159,-210.52896045487,-111.4025617562,-45.577531859391,0.2358711070046411,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12408186961945791320086301369036829266/1.2.826.0.1.3680043.8.498.34379431925794476399681429533227648188.zarr,
1.2.826.0.1.3680043.8.498.12408186961945791320086301369036829266,1.2.826.0.1.3680043.8.498.44381455218122100133799509193990576458,SUCCESS,20,20,20,400,400,uint16,0.375,0.375,2.2000000937405164,-197.55629212083,-32.059942373831,84.4209497515112,0.06932886499998858,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12408186961945791320086301369036829266/1.2.826.0.1.3680043.8.498.44381455218122100133799509193990576458.zarr,
1.2.826.0.1.3680043.8.498.12408186961945791320086301369036829266,1.2.826.0.1.3680043.8.498.52218847211899176691436330101998401555,SUCCESS,30,30,30,640,640,uint16,0.265625,0.265625,3.2999997523537163,-50.790124917635,-138.22067897539,95.4748690754641,0.15429046800272772,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12408186961945791320086301369036829266/1.2.826.0.1.3680043.8.498.52218847211899176691436330101998401555.zarr,
1.2.826.0.1.3680043.8.498.12408186961945791320086301369036829266,1.2.826.0.1.3680043.8.498.67963699083481377693716520944428325027,SUCCESS,78,78,78,336,336,uint16,0.44642856717109,0.44642856717109,1.2000008801440374,-202.34728570151,-108.39312495334,-25.032718009642,0.17694565800047712,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12408186961945791320086301369036829266/1.2.826.0.1.3680043.8.498.67963699083481377693716520944428325027.zarr,
1.2.826.0.1.3680043.8.498.12408186961945791320086301369036829266,1.2.826.0.1.3680043.8.498.69997156107716412962194289491147421847,SUCCESS,28,28,28,560,560,uint16,0.3035714328289,0.3035714328289,3.499999999753004,-201.88745343178,-103.72396907759,107.389251797594,0.127740995005297,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12408186961945791320086301369036829266/1.2.826.0.1.3680043.8.498.69997156107716412962194289491147421847.zarr,
1.2.826.0.1.3680043.8.498.12408186961945791320086301369036829266,1.2.826.0.1.3680043.8.498.81254071152089817579334652101324709607,SUCCESS,30,30,30,560,560,uint16,0.3035714328289,0.3035714328289,3.29999975235365,-50.793397508987,-138.20020584657,95.4578392024564,0.13639165699714795,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12408186961945791320086301369036829266/1.2.826.0.1.3680043.8.498.81254071152089817579334652101324709607.zarr,
1.2.826.0.1.3680043.8.498.12408314059030096510457440879771212020,1.2.826.0.1.3680043.8.498.13008949561598715999143716754772251555,SUCCESS,30,30,30,528,528,float64,0.3125,0.3125,3.5000000053262124,170.698042901,-102.62735866777,75.5499479632126,0.2798636549996445,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12408314059030096510457440879771212020/1.2.826.0.1.3680043.8.498.13008949561598715999143716754772251555.zarr,
1.2.826.0.1.3680043.8.498.12408314059030096510457440879771212020,1.2.826.0.1.3680043.8.498.50623541619120568480821618308602541860,SUCCESS,30,30,30,528,528,float64,0.3125,0.3125,3.4999999109171425,38.9763735143933,-113.23465480067,69.502453149762,0.2977884539941442,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12408314059030096510457440879771212020/1.2.826.0.1.3680043.8.498.50623541619120568480821618308602541860.zarr,
1.2.826.0.1.3680043.8.498.12408314059030096510457440879771212020,1.2.826.0.1.3680043.8.498.52163717785860879123446817962657370191,SUCCESS,30,30,30,528,528,float64,0.3125,0.3125,3.5000000053262124,170.698042901,-102.62735866777,75.5499479632126,0.2702865780011052,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12408314059030096510457440879771212020/1.2.826.0.1.3680043.8.498.52163717785860879123446817962657370191.zarr,
1.2.826.0.1.3680043.8.498.12408314059030096510457440879771212020,1.2.826.0.1.3680043.8.498.53355126183555571144369590273360958624,SUCCESS,30,30,30,528,528,float64,0.3125,0.3125,3.4999999109171425,38.9763735143933,-113.23465480067,69.502453149762,0.2574237599983462,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12408314059030096510457440879771212020/1.2.826.0.1.3680043.8.498.53355126183555571144369590273360958624.zarr,
1.2.826.0.1.3680043.8.498.12408314059030096510457440879771212020,1.2.826.0.1.3680043.8.498.58348060762618029514229880836411258118,SUCCESS,15,15,15,528,528,float64,0.3030303120613,0.3030303120613,3.2999999312367074,31.0302248760564,-22.478648599401,55.2302303196146,0.14514257600239944,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12408314059030096510457440879771212020/1.2.826.0.1.3680043.8.498.58348060762618029514229880836411258118.zarr,
1.2.826.0.1.3680043.8.498.12408314059030096510457440879771212020,1.2.826.0.1.3680043.8.498.65298383245218592734618206813776776580,SUCCESS,35,35,35,560,560,float64,0.2857142984867,0.2857142984867,3.4999999527315024,49.8670663634089,-133.99895511924,-76.724659621269,0.7483076940043247,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12408314059030096510457440879771212020/1.2.826.0.1.3680043.8.498.65298383245218592734618206813776776580.zarr,
1.2.826.0.1.3680043.8.498.12408933790879905193765468926022393696,1.2.826.0.1.3680043.8.498.11852485293457601081821731783158498131,SUCCESS,11,11,11,400,400,float64,0.40000000596046,0.40000000596046,2.249999542763137,138.418244828492,-126.45581290651,93.8678659696599,0.10199103200284299,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12408933790879905193765468926022393696/1.2.826.0.1.3680043.8.498.11852485293457601081821731783158498131.zarr,
1.2.826.0.1.3680043.8.498.12408933790879905193765468926022393696,1.2.826.0.1.3680043.8.498.25943734652983877999713267376156006481,SUCCESS,32,32,32,704,704,float64,0.22727273404598,0.22727273404598,3.30000000679263,29.4461767835089,-107.04761521423,86.3783839913736,0.39798349799821153,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12408933790879905193765468926022393696/1.2.826.0.1.3680043.8.498.25943734652983877999713267376156006481.zarr,
1.2.826.0.1.3680043.8.498.12408933790879905193765468926022393696,1.2.826.0.1.3680043.8.498.26328441626088546126013552290976921102,SUCCESS,29,29,29,400,400,float64,0.40000000596046,0.40000000596046,3.2999998052927992,159.567864224163,-120.78024989002,95.5936601242089,0.15570018099970184,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12408933790879905193765468926022393696/1.2.826.0.1.3680043.8.498.26328441626088546126013552290976921102.zarr,
1.2.826.0.1.3680043.8.498.12408933790879905193765468926022393696,1.2.826.0.1.3680043.8.498.28819100881071765109474574119548166956,SUCCESS,33,33,33,640,640,float64,0.22313031554222,0.22313031554222,3.2999998645975857,166.421085032267,-111.73121042077,82.3000258393749,0.318303002997709,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12408933790879905193765468926022393696/1.2.826.0.1.3680043.8.498.28819100881071765109474574119548166956.zarr,
1.2.826.0.1.3680043.8.498.12408933790879905193765468926022393696,1.2.826.0.1.3680043.8.498.43501173635498296671950614403286208443,SUCCESS,32,32,32,640,640,float64,0.25,0.25,3.300000014467975,29.2120577111154,-102.85608258093,87.3329768262246,0.31834105600137264,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12408933790879905193765468926022393696/1.2.826.0.1.3680043.8.498.43501173635498296671950614403286208443.zarr,
1.2.826.0.1.3680043.8.498.12408933790879905193765468926022393696,1.2.826.0.1.3680043.8.498.64599211287228407360040470705414652990,SUCCESS,32,32,32,640,640,float64,0.24399423599243,0.24399423599243,3.299999824880879,45.0162964661816,-125.48237215157,-44.009164483214,0.3303338650002843,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12408933790879905193765468926022393696/1.2.826.0.1.3680043.8.498.64599211287228407360040470705414652990.zarr,
1.2.826.0.1.3680043.8.498.12408945963789246646229147558387793270,1.2.826.0.1.3680043.8.498.11294879991391997344789265876107393644,SUCCESS,48,48,48,1024,1024,int16,0.1563,0.1563,2.2000025840189084,-18.7791671753,-80.5635528564,69.856803894,0.656006510995212,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12408945963789246646229147558387793270/1.2.826.0.1.3680043.8.498.11294879991391997344789265876107393644.zarr,
1.2.826.0.1.3680043.8.498.12408945963789246646229147558387793270,1.2.826.0.1.3680043.8.498.11610660430091574091305195786377167964,SUCCESS,32,32,32,512,512,int16,0.3125,0.3125,3.300001519812796,-160.1673736572,-50.5605583191,90.4622802734,0.10324168900115183,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12408945963789246646229147558387793270/1.2.826.0.1.3680043.8.498.11610660430091574091305195786377167964.zarr,
1.2.826.0.1.3680043.8.498.12408945963789246646229147558387793270,1.2.826.0.1.3680043.8.498.13398946876177883592322906970570308424,SUCCESS,48,48,48,512,512,int16,0.3125,0.3125,2.2000036245210755,-18.7963943481,-80.4827346802,69.7835083008,0.1464430319974781,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12408945963789246646229147558387793270/1.2.826.0.1.3680043.8.498.13398946876177883592322906970570308424.zarr,
1.2.826.0.1.3680043.8.498.12408945963789246646229147558387793270,1.2.826.0.1.3680043.8.498.24573410697184467053717292294372842155,SUCCESS,30,30,30,512,512,int16,0.3125,0.3125,4.499998355306529,-185.1477813721,-70.3893890381,-60.2852706909,0.09686534399952507,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12408945963789246646229147558387793270/1.2.826.0.1.3680043.8.498.24573410697184467053717292294372842155.zarr,
1.2.826.0.1.3680043.8.498.12408945963789246646229147558387793270,1.2.826.0.1.3680043.8.498.34975249118332179190340489759967248596,SUCCESS,32,32,32,1024,1024,int16,0.1563,0.1563,3.2999999239989153,-160.233505249,-50.5525093079,90.5503540039,0.32101205699291313,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12408945963789246646229147558387793270/1.2.826.0.1.3680043.8.498.34975249118332179190340489759967248596.zarr,
1.2.826.0.1.3680043.8.498.12408945963789246646229147558387793270,1.2.826.0.1.3680043.8.498.44343147214095428405924185059708535923,SUCCESS,32,32,32,1024,1024,int16,0.1563,0.1563,3.2999999239989153,-160.233505249,-50.5525093079,90.5503540039,0.34094622699922184,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12408945963789246646229147558387793270/1.2.826.0.1.3680043.8.498.44343147214095428405924185059708535923.zarr,
1.2.826.0.1.3680043.8.498.12411340904876460326022004747253138831,1.2.826.0.1.3680043.8.498.10344165389179009670373467929293508166,SUCCESS,128,128,128,640,1280,uint16,0.25,0.25,0.6000007750573662,-238.399,-114.536,-52.0555,1.4726573820007616,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12411340904876460326022004747253138831/1.2.826.0.1.3680043.8.498.10344165389179009670373467929293508166.zarr,
1.2.826.0.1.3680043.8.498.12411340904876460326022004747253138831,1.2.826.0.1.3680043.8.498.12479092981006149959962827802064941875,SUCCESS,28,28,28,896,896,uint16,0.1674,0.1674,3.299991791202327,-18.4282,-99.2214,46.3578,0.8223136140004499,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12411340904876460326022004747253138831/1.2.826.0.1.3680043.8.498.12479092981006149959962827802064941875.zarr,
1.2.826.0.1.3680043.8.498.12411340904876460326022004747253138831,1.2.826.0.1.3680043.8.498.27649980412085538529670360320887766009,SUCCESS,28,28,28,960,960,uint16,0.1562,0.1562,3.2999972800005417,-153.668,-109.658,-61.6849,0.2805788460027543,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12411340904876460326022004747253138831/1.2.826.0.1.3680043.8.498.27649980412085538529670360320887766009.zarr,
1.2.826.0.1.3680043.8.498.12411340904876460326022004747253138831,1.2.826.0.1.3680043.8.498.30612386239966468337355466395385812414,SUCCESS,28,28,28,640,640,uint16,0.2344,0.2344,3.2999968951849716,-143.723,-96.9143,42.3474,0.1468308600015007,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12411340904876460326022004747253138831/1.2.826.0.1.3680043.8.498.30612386239966468337355466395385812414.zarr,
1.2.826.0.1.3680043.8.498.12411340904876460326022004747253138831,1.2.826.0.1.3680043.8.498.89278388209024300982797595647212028416,SUCCESS,28,28,28,800,800,uint16,0.1875,0.1875,3.2999862774811333,-18.4274,-99.2261,46.3626,0.21862500499992166,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12411340904876460326022004747253138831/1.2.826.0.1.3680043.8.498.89278388209024300982797595647212028416.zarr,
1.2.826.0.1.3680043.8.498.12411396124304166984011280826756258628,1.2.826.0.1.3680043.8.498.10172866265042618201848399951568138585,SUCCESS,36,36,36,462,448,uint16,0.357143,0.357143,3.3000013188643007,31.4138,-122.789,-44.5159,0.11847542699979385,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12411396124304166984011280826756258628/1.2.826.0.1.3680043.8.498.10172866265042618201848399951568138585.zarr,
1.2.826.0.1.3680043.8.498.12411396124304166984011280826756258628,1.2.826.0.1.3680043.8.498.11041626577212498076180529946170291437,SUCCESS,32,32,32,496,496,uint16,0.342742,0.342742,3.299997590682752,120.464,-111.029,92.072,0.11787085600371938,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12411396124304166984011280826756258628/1.2.826.0.1.3680043.8.498.11041626577212498076180529946170291437.zarr,
1.2.826.0.1.3680043.8.498.12411396124304166984011280826756258628,1.2.826.0.1.3680043.8.498.26999053951114313703706393666150531470,SUCCESS,30,30,30,496,490,uint16,0.320565,0.320565,3.2999983405076545,25.3909,-94.6948,79.1301,0.1084681840002304,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12411396124304166984011280826756258628/1.2.826.0.1.3680043.8.498.26999053951114313703706393666150531470.zarr,
1.2.826.0.1.3680043.8.498.12411396124304166984011280826756258628,1.2.826.0.1.3680043.8.498.28090738624279563158564136754019126673,SUCCESS,32,32,32,464,464,uint16,0.366379,0.366379,3.299997682057017,120.464,-111.029,92.0721,0.11695153599430341,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12411396124304166984011280826756258628/1.2.826.0.1.3680043.8.498.28090738624279563158564136754019126673.zarr,
1.2.826.0.1.3680043.8.498.12411396124304166984011280826756258628,1.2.826.0.1.3680043.8.498.30399090851391970398206983668997978574,SUCCESS,32,32,32,464,464,uint16,0.366379,0.366379,3.299997682057017,120.464,-111.029,92.0721,0.10938301499845693,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12411396124304166984011280826756258628/1.2.826.0.1.3680043.8.498.30399090851391970398206983668997978574.zarr,
1.2.826.0.1.3680043.8.498.12411396124304166984011280826756258628,1.2.826.0.1.3680043.8.498.38720343765358850219493636921393990262,SUCCESS,36,36,36,462,448,uint16,0.357143,0.357143,3.3000013188643007,31.4138,-122.789,-44.5159,0.12662699500651797,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12411396124304166984011280826756258628/1.2.826.0.1.3680043.8.498.38720343765358850219493636921393990262.zarr,
1.2.826.0.1.3680043.8.498.12411396124304166984011280826756258628,1.2.826.0.1.3680043.8.498.78025216070131497505875006740068073490,SUCCESS,32,32,32,496,496,uint16,0.342742,0.342742,3.299997590682752,120.464,-111.029,92.072,0.1209411160016316,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12411396124304166984011280826756258628/1.2.826.0.1.3680043.8.498.78025216070131497505875006740068073490.zarr,
1.2.826.0.1.3680043.8.498.12411396124304166984011280826756258628,1.2.826.0.1.3680043.8.498.98641541258809073547052839623962648088,SUCCESS,30,30,30,496,490,uint16,0.320565,0.320565,3.2999983405076545,25.3909,-94.6948,79.1301,0.11383519600349246,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12411396124304166984011280826756258628/1.2.826.0.1.3680043.8.498.98641541258809073547052839623962648088.zarr,
1.2.826.0.1.3680043.8.498.12414869188691502885668778427120766321,1.2.826.0.1.3680043.8.498.12684000687650317224674751095715662651,SUCCESS,19,19,19,512,512,int16,0.332,0.332,4.4000154591794916,129.7,-99.3268,38.8003,0.06516916799591854,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12414869188691502885668778427120766321/1.2.826.0.1.3680043.8.498.12684000687650317224674751095715662651.zarr,
1.2.826.0.1.3680043.8.498.12414869188691502885668778427120766321,1.2.826.0.1.3680043.8.498.53808986749711442878992489049666523471,SUCCESS,19,19,19,512,512,int16,0.332,0.332,4.4000209832727775,129.7,-99.3268,38.8004,0.06964368199987803,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12414869188691502885668778427120766321/1.2.826.0.1.3680043.8.498.53808986749711442878992489049666523471.zarr,
1.2.826.0.1.3680043.8.498.12414869188691502885668778427120766321,1.2.826.0.1.3680043.8.498.66190164467233565212885052399485462744,SUCCESS,20,20,20,512,512,int16,0.332,0.332,4.99997905997602,0.483627,-92.1816,-116.346,0.07047487399540842,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12414869188691502885668778427120766321/1.2.826.0.1.3680043.8.498.66190164467233565212885052399485462744.zarr,
1.2.826.0.1.3680043.8.498.12414869188691502885668778427120766321,1.2.826.0.1.3680043.8.498.76224102521865456083438413977533220982,SUCCESS,19,19,19,512,512,int16,0.332,0.332,4.40000505448156,2.02998,-62.4548,39.4336,0.06589059899852145,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12414869188691502885668778427120766321/1.2.826.0.1.3680043.8.498.76224102521865456083438413977533220982.zarr,
1.2.826.0.1.3680043.8.498.12414869188691502885668778427120766321,1.2.826.0.1.3680043.8.498.85074586939520270917933476837961932763,SUCCESS,19,19,19,512,512,int16,0.332,0.332,4.400021014175407,129.7,-99.3268,38.8003,0.06599646199902054,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12414869188691502885668778427120766321/1.2.826.0.1.3680043.8.498.85074586939520270917933476837961932763.zarr,
1.2.826.0.1.3680043.8.498.12426381920136706157912507136730458010,1.2.826.0.1.3680043.8.498.12258720129040208740682154698860529992,SUCCESS,45,45,45,256,256,int16,0.6641,0.6641,3.5000019142947836,-138.659,-52.1344,-73.9734,0.07956925599864917,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12426381920136706157912507136730458010/1.2.826.0.1.3680043.8.498.12258720129040208740682154698860529992.zarr,
1.2.826.0.1.3680043.8.498.12426381920136706157912507136730458010,1.2.826.0.1.3680043.8.498.12476206292683557050070170926527943317,SUCCESS,36,36,36,256,256,int16,0.7031,0.7031,3.500002095025612,-141.968,-42.6062,89.2952,0.06895566199818859,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12426381920136706157912507136730458010/1.2.826.0.1.3680043.8.498.12476206292683557050070170926527943317.zarr,
1.2.826.0.1.3680043.8.498.12426381920136706157912507136730458010,1.2.826.0.1.3680043.8.498.66984502376609073384928787720502458078,SUCCESS,27,27,27,256,256,int16,0.7031,0.7031,4.500006647326149,0.401369,-60.7168,88.509,0.06366753000475,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12426381920136706157912507136730458010/1.2.826.0.1.3680043.8.498.66984502376609073384928787720502458078.zarr,
1.2.826.0.1.3680043.8.498.12426381920136706157912507136730458010,1.2.826.0.1.3680043.8.498.70554723116219939752689480046386390698,SUCCESS,36,36,36,256,256,int16,0.7031,0.7031,3.5000022535363007,-141.968,-42.6062,89.2951,0.06943698699615197,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12426381920136706157912507136730458010/1.2.826.0.1.3680043.8.498.70554723116219939752689480046386390698.zarr,
1.2.826.0.1.3680043.8.498.12426381920136706157912507136730458010,1.2.826.0.1.3680043.8.498.74076122648921937894848517916369154647,SUCCESS,27,27,27,512,512,int16,0.3516,0.3516,4.499995460069716,0.396078,-60.8925,88.6846,0.09193568600312574,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12426381920136706157912507136730458010/1.2.826.0.1.3680043.8.498.74076122648921937894848517916369154647.zarr,
1.2.826.0.1.3680043.8.498.12431272351851438889289190308550697909,1.2.826.0.1.3680043.8.498.10810513489517445373849716621344711909,SUCCESS,32,32,32,512,512,int16,0.3711,0.3711,3.4000000000000004,-142.514,-92.9895,-63.4625,0.10581702800118364,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12431272351851438889289190308550697909/1.2.826.0.1.3680043.8.498.10810513489517445373849716621344711909.zarr,
1.2.826.0.1.3680043.8.498.12431272351851438889289190308550697909,1.2.826.0.1.3680043.8.498.11707477725285854260104992917545210062,SUCCESS,32,32,32,512,512,int16,0.3125,0.3125,3.399984917232629,2.16952,-80.6147,66.4313,0.10524200399959227,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12431272351851438889289190308550697909/1.2.826.0.1.3680043.8.498.11707477725285854260104992917545210062.zarr,
1.2.826.0.1.3680043.8.498.12431272351851438889289190308550697909,1.2.826.0.1.3680043.8.498.47853477090343302978616310125389794125,SUCCESS,36,36,36,512,512,int16,0.3906,0.3906,3.399997136080427,-169.257,-34.1961,109.805,0.11600846899818862,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12431272351851438889289190308550697909/1.2.826.0.1.3680043.8.498.47853477090343302978616310125389794125.zarr,
1.2.826.0.1.3680043.8.498.12431272351851438889289190308550697909,1.2.826.0.1.3680043.8.498.94836143808103079786770099590821226857,SUCCESS,32,32,32,512,512,int16,0.3125,0.3125,3.3999852397459036,2.16953,-80.6147,66.4313,0.11047594199771993,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12431272351851438889289190308550697909/1.2.826.0.1.3680043.8.498.94836143808103079786770099590821226857.zarr,
1.2.826.0.1.3680043.8.498.12432974885645948103184031984290883090,1.2.826.0.1.3680043.8.498.13173272080297726117037622047413321837,SUCCESS,41,41,41,384,384,uint16,0.442708,0.442708,3.2999917249716324,-9.4856,-115.757,86.8729,0.12058336199697806,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12432974885645948103184031984290883090/1.2.826.0.1.3680043.8.498.13173272080297726117037622047413321837.zarr,
1.2.826.0.1.3680043.8.498.12432974885645948103184031984290883090,1.2.826.0.1.3680043.8.498.44667901025473459103853743161401571081,SUCCESS,38,38,38,384,384,uint16,0.442708,0.442708,3.299996486152588,137.671,-111.484,109.552,0.11154266000085045,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12432974885645948103184031984290883090/1.2.826.0.1.3680043.8.498.44667901025473459103853743161401571081.zarr,
1.2.826.0.1.3680043.8.498.12432974885645948103184031984290883090,1.2.826.0.1.3680043.8.498.65486216070199521417545028267318591379,SUCCESS,43,43,43,384,384,uint16,0.442708,0.442708,3.300000415068525,-1.07781,-115.668,-66.9407,0.12266909000027226,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12432974885645948103184031984290883090/1.2.826.0.1.3680043.8.498.65486216070199521417545028267318591379.zarr,
1.2.826.0.1.3680043.8.498.12432974885645948103184031984290883090,1.2.826.0.1.3680043.8.498.92754172843712702617030140056119623923,SUCCESS,38,38,38,320,320,uint16,0.53125,0.53125,3.299996486152588,137.671,-111.484,109.552,0.10080900700268103,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12432974885645948103184031984290883090/1.2.826.0.1.3680043.8.498.92754172843712702617030140056119623923.zarr,
1.2.826.0.1.3680043.8.498.12435506274406010562396858512839065232,1.2.826.0.1.3680043.8.498.10710912551305115439635403049715101778,SUCCESS,25,25,25,416,416,uint16,0.384615,0.384615,3.600002622839732,-12.8896,-5.58987,69.2464,0.08729270999901928,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12435506274406010562396858512839065232/1.2.826.0.1.3680043.8.498.10710912551305115439635403049715101778.zarr,
1.2.826.0.1.3680043.8.498.12435506274406010562396858512839065232,1.2.826.0.1.3680043.8.498.12455532538795453710744639924253962892,SUCCESS,40,40,40,384,384,uint16,0.416667,0.416667,3.299997597902379,-8.23074,-96.3051,62.6778,0.11835141500341706,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.12435506274406010562396858512839065232/1.2.826.0.1.3680043.8.498.12455532538795453710744639924253962892.zarr,
